id_projeto,titulo,classificacao_primaria,classificacao_secundaria,data_inicio,data_conclusao,situacao,coordenador,unidade_lista,sigla_unidade_lista,resumo,palavra_chave_1,palavra_chave_2,palavra_chave_3,palavra_chave_4,apresentacao,unidade_extensao,sigla_unidade_extensao,score_rrf,score_dense,score_bm25,is_stem
1329, O FUTEBOL É DELAS: CARAVANAS DE PROMOÇÃO DO FUTSAL INFANTO-JUVENIL PARA MENINAS NA GRANDE VITÓRIA,Extensão,Projeto de Extensão,2020-02-01,2022-06-12,Inadimplente,MARIANA ZUANETI MARTINS,Departamento de Desportos,DD/CEFD,"O futebol é a modalidade esportiva mais popular no Brasil, representando um espaço privilegiado de sociabilidade, de educação e construção de vínculos (DAMO, 2006; GASTALDO, 2002), especialmente para homens, uma vez que, segundo Dunning e Elias (1992), essa modalidade foi a ultima área de sociabilidade reservada aos homens. Partindo desse contexto cultural, faz se necessário a promoção de políticas e ações de incremento da participação de meninas e mulheres no futebol. O projeto tem como objetivo fomentar a prática  de futsal por meninas do ensino fundamental I e II das escolas da Grande Vitória. Para isso o projeto propõe-se a atuar em três linhas distintas: a primeira, de promoção do futsal de mulheres para meninas e adolescentes; a segunda, de promoção de núcleos de ensino-aprendizagem-treinamento de futsal de mulheres descentralizados nos municípios; terceira, de promover a capacitação de estudantes e professores de educação física para o trabalho com futsal de mulheres.",futsal de mulheres,gênero,treinamento,caravana,"Realização de um projeto de futsal feminino na Grande Vitória, com o objetivo de fomentar a prática do futsal de mulheres sendo elas protagonistas do espaço, constituindo tal prática como uma opção de lazer para as mesmas, mobilizando-as através de caravanas nas escolas em formato de oficinas e clinícas esportivas. O projeto também visa promover capacitação de professores para atender esse publico, uma vez que são muito os fatores que contribuem para a desmobilização das meninas para a prática, de modo que se um profissional não for bem formado, é possível não conseguir atender aos anseios da democratização da modalidade. Por fim, núcleos de ensino-aprendizagem-treinamento que permitam a adesão e continuidade de meninas na prática da modalidade.",Departamento de Desportos,DD/CEFD,0.01474361056084175,0.8452241,32.61987478110897,False
183,"""Bebê a bordo"": ações educativas durante a gestação",Extensão,Projeto de Extensão,2019-07-01,2024-06-29,Concluído,ANA PAULA COSTA VELTEN,Departamento de Ciências da Saúde,DCS/CEUNES,"Apesar dos avanços na saúde materno-infantil, a qualidade da assistência pré-natal tem sido questionada sendo a ausência ou insuficiência de ações educativas, sejam individuais ou coletivas, apontada como um aspecto falho durante o pré-natal. A realização de ações educativas no pré-natal auxiliam no desenvolvimento de segurança e autonomia, propiciam apoio psicológico, reduzem complicações durante a gestação, parto e puerpério, aumentam o sucesso na amamentação e nos cuidados com o bebê; propiciando que as mulheres e suas famílias sejam sujeitos de direitos e participantes ativos de todo o processo. O projeto ""Bebê a bordo"" tem como objetivo realizar ações educativas utilizando informações acessíveis, baseadas em evidências científicas através de redes sociais, teleatendimento e/ou atendimento presencial. Espera-se que as ações educativas realizadas impactem na melhoria da qualidade da assistência pré-natal e, consequentemente, na saúde materno-infantil dos assistidos. ",Gravidez,Cuidado pré-natal,Educação em saúde,,"Apesar dos grandes avanços na saúde materno-infantil desde a implantação do Programa de Assistência Integral à Saúde da Mulher (PAISM), em 1984, e posteriormente do Programa de Humanização no Pré-Natal e Nascimento (PHPN), no ano 2000, e da Rede Cegonha, em 2011, a qualidade da assistência pré-natal tem sido questionada (MARTINELLI et al., 2014), sendo que a ausência ou insuficiência de ações educativas, sejam individuais ou coletivas, tem sido apontada como um aspecto falho durante o pré-natal (SOUZA; ROECKER; MARCON, 2011; BRASIL, 2012).

Apesar de estudos atestarem bom propósito de educar por parte dos profissionais, principalmente enfermeiros, durante as consultas de pré-natal na rede pública de saúde, a duração da consulta é apontada como o principal obstáculo para a realização das ações educativas; uma vez que a consulta engloba anamnese, cálculo da data provável do parto e da idade gestacional, verificação do peso e altura, controle da pressão arterial, palpação obstétrica, mensuração da altura uterina, verificação da presença de edema, solicitação exames laboratoriais, prescrição de medicamentos, avaliação da situação vacinal, preenchimento dos registros na caderneta da gestante e prontuário; restando pouco ou nenhum tempo para o fornecimento de informações oportunas (RIOS; VIEIRA, 2007; CUNHA et al., 2009).

A realização de ações educativas durante a gestação auxiliam na vivencia desse processo de forma positiva, integradora, enriquecedora e feliz. Neste momento, o processo educativo é fundamental não só para a aquisição de conhecimento sobre o processo de gestar, parir e cuidar, mas também para o fortalecimento da mulher, principalmente, como ser e cidadã (SIMÕES, et al, 2007). 
",Departamento de Ciências da Saúde,DCS/CEUNES,0.014467535050213781,0.8516655,24.42265683238808,False
5300,Clube cientifico 4.0 up -2026 - Prática Baseada em Evidência na Prevenção e Tratamento de Lesões de Pele,Extensão,Curso de Extensão,2026-02-01,2026-12-31,Ativo,PAULA DE SOUZA SILVA FREITAS,Departamento de Enfermagem,DE/CCS,"Os clubes de leitura foram criados como uma estratégia para promover a Prática Baseada em
Evidências, incentivando a leitura de artigos científicos. Nesse contexto, foi idealizado o Clube Científico como curso de extensão, voltado
especificamente para o estudo de Práticas Baseadas em Evidências no manejo de feridas
complexas. O Clube Científico, em sua quarta versão, reunirá enfermeiros e estudantes de enfermagem para discutir
consensos e diretrizes (guidelines) relacionadas às práticas baseadas em evidências de forma
gratuita e remota, com encontros mensais. A participação permitirá aos membros aprender com
convidados especialistas na área que compartilharão seus conhecimentos. As discussões ocorrerão
em um grupo fechado no Telegram, onde será analisado um consenso por mês. Ao final do período,
será realizado um debate no grupo fechado do YouTube, com a participação de um convidado da
indústria que tenha contribuído para o desenvolvimento do consenso discutido.
",Enfermagem,Feridas e lesões,Estomaterapia,Tecnologia Educacional,"Os clubes de revista podem ser entendidos como uma estratégia que promove a troca de
conhecimentos, reunindo indivíduos para discutir evidências científicas e aprimorar a habilidade de
análise crítica da leitura (DRAGANOV et al., 2018). Com o passar do tempo, tais clubes passaram a
incorporar ferramentas que atendem às demandas dos participantes, especialmente com a utilização
de mídias sociais, refletindo a crescente inserção das plataformas digitais no campo da educação
em saúde (FRANÇA; RABELLO; MAGNAGO, 2019). Na enfermagem, acredita-se que iniciativas como
os clubes científicos, incluindo os de leitura, favoreçam o desenvolvimento de profissionais e
estudantes, ao criarem um espaço contínuo de discussão e aprendizado, contribuindo para o
aprimoramento da avaliação crítica e a integração de evidências na prática clínica (PEREIRA et al.,
2020; MORAES; SPIRI, 2019). Nesse cenário, a assistência de enfermagem direcionada à saúde de
pacientes com lesões de difícil cicatrização apresenta-se como um desafio que demanda a incorporação das melhores evidências científicas, evidenciando a importância da formação
profissional contínua e qualificada (CORTEZ et al., 2021). Destarte, os encontros promovidos pelos
clubes, com debates baseados em resultados de pesquisas científicas, destacam a relevância da
Prática Baseada em Evidências. A PBE orienta os profissionais de saúde na tomada de decisões
clínicas fundamentadas na melhor evidência disponível, contribuindo para intervenções mais
seguras, eficazes e de maior qualidade (CARDOSO et al., 2021). Entretanto, muitos enfermeiros ainda
enfrentam dificuldades no manejo de feridas de difícil cicatrização. Nesse ínterim, contar com um
espaço de estudo e discussão sobre as melhores práticas, superando o modelo tradicional de aulas
expositivas, representa uma oportunidade ímpar para transformar a prática assistencial. Essa
mudança tem o potencial de gerar impacto positivo na qualidade de vida dos pacientes com feridas
complexas.
",Departamento de Enfermagem,DE/CCS,0.014254803357842648,0.8665469,8.168719923639445,False
4454,REDE FORDAN: FORMAÇÃO DE REDES DE APOIO PARA ACOLHIMENTO ÀS VÍTIMAS E ENCAMINHAMENTO DAS VIOLÊNCIAS ,Extensão,Projeto de Extensão,2024-02-01,2029-02-01,Ativo,ROSELY MARIA DA SILVA PIRES,Departamento de Ginástica,DG/CEFD,"Este projeto tem como objetivo produzir redes de apoio para acolhimento às vítimas e encaminhamento das violências. Ele é parte do programa de pesquisa e extensão Fordan que há 19 anos tem criado uma metodologia de enfrentamento as violências nas áreas dos núcleos do projeto: jurídica, saúde, psicológica, comunicação, tecnologia da informação, educação e cultura.  Manteremos a metodologia do programa de extensão e pesquisa do Fordan/UFES, que é a pesquisa-intervenção articulada com o método indiciário (PIRES, 2021) que nos permite acompanhar o movimento no território. A Defensoria Pública da União e a Defensoria Pública do ES são nossas parcerias mais relevantes. O projeto inicia dando formação para pessoas da Gerência de Jovens e adultos da SEDU e estudantes do DCE/UFES. ",Formação,rede de apoio,violências ,justiça,"Segundo dados da Secretaria Estadual de Segurança Pública (SESP),  o  ES teve uma diminuição de homicídio de mulheres, mas não reduziu o índice de feminicídio, mantendo o mesmo índice de 2022 (https://sesp.es.gov.br/Media/Sesp/Mapa%20de%20homic%C3%ADdios/Homic%C3%ADdios%20de%20Mulheres_Dez.pdf). É preciso avançar, encontramos lacunas com possibilidades de intervenção em três eixos principais: a) manuseio das mulheres em celulares, B) a influência da cultura patriarcal, principalmente, na produção de mídias que incentivam a violência contra mulheres e feminicídios e, C) inadequação das ferramentas de socorro às mulheres e de denúncias e encaminhamentos das violências.
Destacando o avanço na redução dos homicídios de mulheres, acreditamos que grande parte desses avanços do nosso estado se deve ao fato de que durante o ano de 2023 o programa de pesquisa e extensão da UFES, Fordan: cultura no enfrentamento às violências produziu, com apoio da FAPES, um aplicativo para denúncia da violência contra mulher. Além do APP, que será rodado em todo o ES e demais estados do Brasil, a equipe também interviu na política pública de recebimento de MPU e Solicitação de Pensão de Alimentos, movimentou todas as redes estaduais de comunicação em torno da temática da violência conta mulher, e levou a temática e o App em nível nacional e internacional com a apresentação do App na conferência de encerramento do Seminário Internacional Sobre Feminicídios, em Salvador e na TV Brasil e com  reportagem na TV Brasil, série Cientistas Brasileiros. (https://www.youtube.com/watch?v=yBg-Oq7_ILk).   
Mas dados do Atlas da Violência (2023) mostram um aumento, no Brasil, da violência contra mulheres negras, indígenas e LGBTQIAPN+, considerando o recrudescimento do racismo, misoginia, transfobia e homofobia nos anos de 2020 e 2021. Ainda precisaremos de muitas pesquisas e intervenções para reduzir homicídios e feminicídios contra esses grupos vulnerabilizados por violências.
 ",Departamento de Ginástica,DG/CEFD,0.01410180817610063,0.855301,18.64055064689166,False
5322,"COLÔNIA DE FÉRIAS DA UFES “Proposta institucional de cuidado, cultura e permanência estudantil”",Extensão,Projeto de Extensão,2026-01-19,,Ativo,ELIS BEATRIZ DE LIMA FALCAO,Colégio de Aplicação Criarte,CAP/CE,"Trata-se de um projeto piloto de Colônia de Férias na UFES que tem como objetivo ofertar, de forma continuada, um espaço recreativo, educativo e cultural para crianças, possibilitando que estudantes assistidos pela assistência estudantil possam manter suas atividades acadêmicas. A iniciativa visa garantir às crianças um ambiente seguro, acolhedor e estimulante, promovendo experiências de socialização, criação, aprendizagem e acesso à cultura. O projeto articula-se ao Programa “Mulheres na UFES”, reconhecendo a parentalidade, o trabalho do cuidado e as desigualdades de gênero como dimensões estruturantes da permanência acadêmica, especialmente para mulheres em situação de vulnerabilidade social. Alinhado ao PDI-UFES, à CRES+5 e aos Objetivos de Desenvolvimento Sustentável, o projeto reafirma o compromisso institucional da UFES com políticas de inclusão, equidade e humanização no âmbito universitário.",Colônia ,Férias,Filhos,Universitários,"O texto apresenta a proposta de um projeto piloto de Colônia de Férias na UFES, voltado aos filhos de estudantes atendidos pela política de assistência estudantil, com o objetivo de favorecer a permanência acadêmica desses discentes durante o período de férias escolares. A iniciativa surge como resposta a um dos principais desafios enfrentados por estudantes que exercem a parentalidade — especialmente mulheres —, relacionado à ausência de redes de apoio para o cuidado de crianças, o que impacta diretamente a continuidade dos estudos.

A Colônia de Férias propõe oferecer às crianças um espaço seguro, educativo e de lazer, possibilitando que seus responsáveis mantenham suas atividades acadêmicas. O projeto se alinha aos princípios institucionais de inclusão, equidade e permanência estudantil, além de dialogar com o Programa “Mulheres na UFES”, reconhecendo a parentalidade, o trabalho do cuidado e as desigualdades de gênero como dimensões estruturantes da vida acadêmica.

Fundamentado em estudos e dados oficiais que evidenciam os obstáculos enfrentados por mulheres universitárias, especialmente mães em situação de vulnerabilidade social, o texto destaca a urgência de políticas institucionais sensíveis a essas realidades. Assim, o projeto é apresentado como uma ação concreta de acolhimento, com relevância social e institucional, que contribui para a redução da evasão, para o bem-estar das famílias e para a consolidação do papel da universidade pública como promotora de direitos, inclusão e transformação social.",Colégio de Aplicação Criarte,CAP/CE,0.014001349527665317,0.8495609,26.39342534409055,False
4870,Prevenção das violências contra as mulheres na formação docente,Extensão,Projeto de Extensão,2025-08-17,2026-08-31,Ativo,OZIRLEI TERESA MARCILINO,Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,"Este projeto se destina-se especialmente aos estudantes do curso de Pedagogia - EAD - Sead-UFES. Entendemos que a Educação Formal pode contribuir significativamente para a desconstrução das práticas e representações patriarcais, que em ultima instância, autorizam as violências contra as mulheres. Neste sentido, pretendemos ao longo de dois períodos letivo - 2025/2 e 2026/1 desenvolver estudos e reflexões sobre temas tais, como: Patriarcado; História das Mulheres; Feminismos; Gênero; Diversidade sexual, Documentos nacionais e internacionais sobre politicas para mulheres; Leis Maria da Penha e sobre o Feminicidio e Políticas públicas de atendimento as mulheres em situações de violências. Temos como objetivo preparar as/os estudantes para serem multiplicadores de ações de prevenção, atendimento e cuidado as mulheres que residem nas regiões dos Polos de Educação a Distância onde estas/estes estudantes realizam o seu curso. ",Patriarcado,rede de enfrentamento,rede de atendimento,prevenção as violências,"Trata-se de um projeto focado na prevenção de violências contra as mulheres a ser implementado com a participação das/dos estudantes do Curso de Pedagogia - EAD - SEAD-UFES, no período 2025/2026.",Departamento de Teorias de Ensino e Práticas Educacionais,DTEPE/CE,0.013989953523308764,0.85165143,23.188103139825625,False
2582,Clínica Transdisciplinar das Violações de Direitos Humanos em Diversidade Sexual e de Gênero: Intervenções Psicológicas com a Defensoria Pública/ES,Extensão,Projeto de Extensão,2021-08-01,2023-07-31,Inadimplente,JESIO ZAMBONI,Departamento de Psicologia,DP/CCHN,"Lésbicas, Gays, Bissexuais, Travestis, Transexuais, Intersexos e outras minorias sexuais e de gênero (LGBTI+) são vítimas constantes de violações de Direitos Humanos (DHs). Em função disso, o objetivo geral desse Projeto é desenvolver uma Clínica Transdisciplinar (CT) dos DHs na Defensoria Pública do Estado do Espírito Santo (DP-ES), visando qualificar a escuta, a atenção, a análise, a elaboração e o endereçamento de questões relativas à violação e à defesa dos DHs de LGBTI+. O público-alvo é composto dos diversos sujeitos que se encontram no âmbito da Coordenação de Direitos Humanos da DP-ES em torno das demandas da população LGBTI+.",Clínica Transdisciplinar,Minorias Sexuais e Gênero,Direitos Humanos,Subjetividade,"Lésbicas, Gays, Bissexuais, Travestis, Transexuais, Intersexos e outras minorias sexuais e de gênero (LGBTI+) são vítimas constantes de violações de Direitos Humanos (DHs), considerados como direitos fundamentais a serem defendidos em uma política democrática. Tais violências são constantes nas democracias representativas modernas, revelando fragilidades e inconsistências dessa forma política em sustentar a vida em sua diversidade. Logo, urge pensar impasses e dificuldades nessa sustentação a fim de fortalecer a via democrática como meio para que a existência humana se afirme em sua potência de diferir e variar. LGBTI+ constituem um dos principais focos de biopolíticas genocidas, ou seja, de estratégias de governo da população que implicam definições de que tipo de vida deve ser produzida e que tipo de vida deve ser eliminada. A população LGBTI+, apesar de alguns avanços bastante recentes, foi e tem sido considerada “menos humana” pois historicamente criminalizada, patologizada, demonizada, restringida em diversos direitos, violentada pela sociedade civil e por agentes do Estado. A Defensoria Pública do Estado do Espírito Santo (DP-ES) cumpre a função de prestar assistência jurídica integral e “gratuita”, especialmente em relação à Defesa de Direitos Humanos, de toda a população sob sua jurisdição. Sendo assim, a parceria com esse órgão público é bastante estratégica visando o fortalecimento da luta por direitos de populações marginalizadas como LGBTI+. A proposta da Clínica Transdisciplinar (CT) pode se vincular aos objetivos da DP-ES, visando qualificar a escuta, a atenção, a análise, a elaboração e o endereçamento de questões relativas à violação e à defesa dos DHs de LGBTI+. Nesse sentido, a parceria da Universidade Federal do Espírito Santo (UFES), por meio desse Projeto de Extensão, com a DP-ES pode potencializar e fortalecer a luta por DHs de LGBTI+ em vários aspectos e por diversos procedimentos.",Departamento de Psicologia,DP/CCHN,0.013910428121622256,0.8518153,22.417649044662415,False
684,"Caravana Itinerante de Ciências, Tecnologia e Inovação para o Estado do Espírito Santo (CICTIES) - 11329",Extensão,Projeto de Extensão,2015-05-01,2022-05-31,Inadimplente,ARMANDO BIONDO FILHO,Departamento de Física,DFis/CCE,"Traduzir os conceitos científicos e tecnológicos em uma linguagem acessível e disseminá-los ao conjunto da população é um dos desafios da comunidade científica e uma das propostas desse projeto. Divulgar a ciência e a tecnologia é construir mais uma fonte de conhecimento e informação somando-a as várias já existentes hoje em dia. Nesse processo de divulgação científica interagimos com o sistema educacional, aprimorando-o ao estabelecer relações mais fortes entre a academia e seus professores e pesquisadores, os professores e estudantes do ensino fundamental e médio e a população em geral. ",Ciência,Difusão,Tecnologia,Inovação,"Traduzir os conceitos científicos e tecnológicos em uma linguagem acessível e disseminá-los ao conjunto da população é um dos desafios da comunidade científica e uma das propostas desse projeto. Divulgar a ciência e a tecnologia é construir mais uma fonte de conhecimento e informação somando-a às várias já existentes hoje em dia. Nesse processo de divulgação científica interagimos com o sistema educacional, aprimorando-o ao estabelecer relações mais fortes entre a academia e seus professores e pesquisadores, os professores e estudantes do ensino fundamental e médio e a população em geral. Nesse processo conseguimos atrair jovens para o convívio no meio científico, tornando-os futuros cientistas e pesquisadores. Isso também incentiva os professores do ensino fundamental e médio a se manterem atualizados quanto aos avanços científicos e tecnológicos devido aos questionamentos feitos pelos próprios estudantes. Também nesse processo de difusão ajudamos a desmistificar conceitos científicos equivocados ou pouco claros, além  de esclarecer o papel do cientista na sociedade. Em geral, aumentamos o senso crítico da população, formando uma sociedade mais justa e democrática",Departamento de Física,DFis/CCE,0.01355159552424368,0.86580807,6.700770215073083,True
3943,Promoção à Infância e Adolescência Saudável (PIAS),Extensão,Projeto de Extensão,2023-07-31,2026-11-30,Ativo,FRANCIELE MARABOTTI COSTA LEITE,Departamento de Enfermagem,DE/CCS,"Introdução: O crescimento e desenvolvimento saudáveis do indivíduo é um dos direitos garantidos pela Constituição Federal de 1988 e, especialmente no público mais jovem, é reforçado pelo Estatuto da Criança e do Adolescente. Objetivo: Geral - Contribuir com a saúde no ambiente escolar dos alunos e professores. Específicos: Contribuir com a melhora da qualidade de vida por meio da educação em saúde; Promover informação em saúde nos diversos temas abordados. Metodologia:  O presente projeto terá como publico alvo alunos e professores dos EMEF e CMEI do território de Maruípe. Serão realizadas oficinas educativas com temas sobre violências, álcool/drogas, higiene corporal, dentre outras que forem de necessidade do território, e, Coordenação do Programa de Saúde do Escolar.  Espera-se trabalhar com os alunos temas que impactam negativamente na saúde de modo a ampliar a compreensão sobre a importância das ações preventivas para a busca de uma infância e adolescência saudáveis. 

",Saúde da criançca,Saúde do adolescente,Saúde pública,Prevenção ,"O crescimento e desenvolvimento saudáveis do indivíduo é um dos direitos garantidos pela Constituição Federal de 1988 e, especialmente no público mais jovem, é reforçado pelo Estatuto da Criança e do Adolescente. Segundo a normativa, esta população torna-se prioridade absoluta quando se trata de desenvolvimento. Desta forma, a sociedade, a família e o Estado tornam-se corresponsáveis por assegurar a efetivação de tais cuidados, evidenciando a proteção contra qualquer forma de discriminação, exploração e violência (BRASIL, 1990).  A fim de articular as ações entre a saúde e escola, por meio do Decreto Presidencial nº 6.286/2007, foi criado o Programa Saúde na Escola (PSE), uma parceria entre o Ministério da Educação (ME) e o Ministério da Saúde (MS). Caracteriza-se como uma política intersetorial que objetiva contribuir positivamente para a formação de estudantes e profissionais de saúde e educação (BRASIL, 2007). Sendo assim, Brito et al. (2019) complementam que esse programa contribui para a ascensão da saúde no contexto da integralidade à atenção do jovem público.  Diante disso, enfatiza-se a importância da intersetorialidade, assim como buscar o alinhamento ao que é preconizado na política do PSE. A interação entre os diferentes saberes é capaz de gerar resultados mais efetivos e abrangentes, tendo em vista a importância de considerar os diversos contextos que envolvem a saúde e qualidade de vida (DIAS et al, 2020). Considerando o que foi supracitado, nota-se a necessidade de articulação entre as redes sanitárias e escolares, pois esta apresenta um grande potencial de promoção à saúde no contexto social. A PSE destacou, desse modo, que a intersetorialidade, assim como a integralidade e territorialidade, favorecem a autonomia e conhecimento na atenção à saúde das crianças e adolescentes. Por isso, é imprescindível reforçar a associação entre profissionais escolares e de saúde na melhora da situação sanitária atual (DALLACOSTA et al, 2022). ",Departamento de Enfermagem,DE/CCS,0.013477483812369987,0.8600064,12.411818379922217,False
4737,Clube cientifico 3.0 Pro-2025 - Prática Baseada em Evidência na Prevenção e Tratamento de Lesões de Pele,Extensão,Curso de Extensão,2025-03-01,2025-12-31,Concluído,PAULA DE SOUZA SILVA FREITAS,Departamento de Enfermagem,DE/CCS,"Os clubes de leitura foram criados como uma estratégia para promover a Prática Baseada em Evidências, incentivando a leitura de artigos científicos e utilizando Tecnologias Educacionais em Saúde. Nesse contexto, foi idealizado o Clube Científico como curso de extensão, voltado especificamente para o estudo de Práticas Baseadas em Evidências no manejo de feridas complexas. O Clube Científico reunirá enfermeiros e estudantes de enfermagem para discutir consensos e diretrizes (guidelines) relacionadas às práticas baseadas em evidências de forma gratuita e remota, com encontros mensais. A participação permitirá aos membros aprender com convidados especialistas na área que compartilharão seus conhecimentos. As discussões ocorrerão em um grupo fechado no Telegram, onde será analisado um consenso por mês. Ao final do período, será realizado um debate no grupo fechado do YouTube, com a participação de um convidado da indústria que tenha contribuído para o desenvolvimento do consenso discutido.",Enfermagem,Feridas e Lesões,Estomaterapia,Tecnologia Educacional,"Os clubes de revista podem ser entendidos como uma estratégia que promove a troca de conhecimentos, reunindo indivíduos para discutir evidências científicas e aprimorar a habilidade de análise crítica da leitura (DRAGANOV et al., 2018). Com o passar do tempo, tais clubes passaram a incorporar ferramentas que atendem às demandas dos participantes, especialmente com a utilização de mídias sociais, refletindo a crescente inserção das plataformas digitais no campo da educação em saúde (FRANÇA; RABELLO; MAGNAGO, 2019). Na enfermagem, acredita-se que iniciativas como os clubes científicos, incluindo os de leitura, favoreçam o desenvolvimento de profissionais e estudantes, ao criarem um espaço contínuo de discussão e aprendizado, contribuindo para o aprimoramento da avaliação crítica e a integração de evidências na prática clínica (PEREIRA et al., 2020; MORAES; SPIRI, 2019). Nesse cenário, a assistência de enfermagem direcionada à saúde de pacientes com lesões de difícil cicatrização apresenta-se como um desafio que demanda a incorporação das melhores evidências científicas, evidenciando a importância da formação profissional contínua e qualificada (CORTEZ et al., 2021). Destarte, os encontros promovidos pelos clubes, com debates baseados em resultados de pesquisas científicas, destacam a relevância da Prática Baseada em Evidências. A PBE orienta os profissionais de saúde na tomada de decisões clínicas fundamentadas na melhor evidência disponível, contribuindo para intervenções mais seguras, eficazes e de maior qualidade (CARDOSO et al., 2021). Entretanto, muitos enfermeiros ainda enfrentam dificuldades no manejo de feridas de difícil cicatrização. Nesse ínterim, contar com um espaço de estudo e discussão sobre as melhores práticas, superando o modelo tradicional de aulas expositivas, representa uma oportunidade ímpar para transformar a prática assistencial. Essa mudança tem o potencial de gerar impacto positivo na qualidade de vida dos pacientes com feridas complexas.",Departamento de Enfermagem,DE/CCS,0.013431025375149178,0.86567914,8.290441151483304,False
3881,Ballroom na Ufes,Extensão,Projeto de Extensão,2023-05-23,2026-04-30,Aguardando envio de relatório,ILEANA WENETZ,Departamento de Ginástica,DG/CEFD,"O projeto ‘Ballroom na Ufes’, vincula-se ao núcleo de pesquisa Núcleo Interinstitucional de estudos e pesquisas em gêneros e sexualidades (NUPEGES).  Trata-se de um projeto que visa criar espaço-tempo de acolhimento às pessoas Transvestigêneres, pretas, latinas e periféricas por meio do acesso à cultura da comunidade Ballroom no espaço acadêmico federal. Intenta-se resgatar a memória ancestral e transcentral (um fórum para a realização espiritual) da Cultura de Bailes, proporcionando acolhimento para corpos excluídos socialmente, em especial, do meio acadêmico. A Ballroom é uma comunidade cultural, artística e política criada nos anos 60, nos Estados Unidos, por pessoas Pretas, Transvestigêneres, Latinas e Periféricas. Esses corpos marginalizados, que raramente são vistos como forma de potência social e cultural para instituições governamentais ou privadas, comporão o cenário do Cefd/Ufes. As aulas acontecerão às sextas de 18h às 22h, e os bailes que ocorrerão por demanda.",comunidade Ballroom,transvestigêneres,Dança; baile,Educação Física,"A Ballroom é uma comunidade cultural, artística e política criada nos anos 60, nos Estados Unidos, por pessoas Pretas, Transvestigêneres, Latinas e Periféricas. A “Cultura de Bailes” é fomentada até hoje, e continua com o mesmo objetivo da sua criação: proporcionar acolhimento para corpos que são marginalizados pelo imaginário social colonial. o projeto Ballroom na Ufes, visa proporcionar esse acolhimento por meio do acesso da comunidade Ballroom capixaba ao espaço acadêmico da Ufes. Intenta proporcionar o resgate da memória ancestral e Transcentral da Cultura de Bailes acolhendo corpos excluídos socialmente do meio acadêmico. Dados catalogados no semestre 2022/2 pela Pró-Reitoria de Assuntos Estudantis e Cidadania (PROEACI) indicam que, dos 29 mil estudantes em graduação na Universidade Federal do Espírito Santo, apenas 45 são mulheres Trans, 41 Homens Trans, 209 Não-Binários e apenas 14 Travestis. Portanto, dos 29 mil estudantes de graduação na UFES, 309 são pessoas trans, um percentual de 3,09% de pessoas autodeclaradas transvestigêneres na Ufes. Esses dados mostram a falta de acesso que esses corpos têm ao ensino superior público federal e, por consequência, a baixa circulação desses corpos pelos espaços-tempos universitários. Portanto, é importante criar espaços para estudantes Transvestigêneres já ingresses na Ufes se constituírem como uma comunidade de trocas e de constituição de novas experiências; e simultaneamente criar espaços de articulação com a comunidade Ballroom externa à Ufes. Além disso, a participação de pessoas não Transvestigêneres nesses espaços potencializa a aproximação entre corpos diversos e estimula a inclusão social ultrapassando estranhamentos em relação as diferenças, algo tão comum na sociedade binarizada na qual vivemos. Ademais, articula-se ao ensino (Disciplinas de Oficina e Atif em temáticas transversais; Oficina de docência em dança; Atif experiências em docência em dança; Corpo, expressão e Linguagem) e a pesquisa (Nupeges).",Departamento de Ginástica,DG/CEFD,0.01332921392946992,0.85246223,20.563354823846122,False
